k_gene_id,module,k_species_id,k_species_name,ncbi_tax_id,aaseq
ngo:NGO0912,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0913,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0915,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0916,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0917,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0918,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0920,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0921,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0922,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0923,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0925,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1029,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1082,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1231,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1980,md:ngo_M00009,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0918,md:ngo_M00010,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1082,md:ngo_M00010,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1231,md:ngo_M00010,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0562,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0912,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0913,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0915,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0916,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0917,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0920,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0921,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0922,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0923,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0925,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1029,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1980,md:ngo_M00011,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0338,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0460,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0646,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0947,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0956,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0991,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1667,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1781,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1997,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2098,md:ngo_M00016,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0689,md:ngo_M00018,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0779,md:ngo_M00018,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0956,md:ngo_M00018,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1997,md:ngo_M00018,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2075,md:ngo_M00018,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0809,md:ngo_M00019,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1233,md:ngo_M00019,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1235,md:ngo_M00019,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1236,md:ngo_M00019,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1665,md:ngo_M00019,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0340,md:ngo_M00021,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1423,md:ngo_M00021,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0092,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0093,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0740,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0900,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1331,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1602,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1695,md:ngo_M00022,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0248,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0261,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0274,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0872,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1203,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1204,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1721,md:ngo_M00023,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1329,md:ngo_M00024,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1510,md:ngo_M00024,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1329,md:ngo_M00025,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1510,md:ngo_M00025,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1515,md:ngo_M00025,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0027,md:ngo_M00028,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0118,md:ngo_M00028,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0646,md:ngo_M00028,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0844,md:ngo_M00028,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1194,md:ngo_M00028,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0398,md:ngo_M00049,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0400,md:ngo_M00049,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0597,md:ngo_M00049,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1711,md:ngo_M00049,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1881,md:ngo_M00049,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0597,md:ngo_M00050,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0799,md:ngo_M00050,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1310,md:ngo_M00050,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1881,md:ngo_M00050,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2164,md:ngo_M00050,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0029,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0048,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0053,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0255,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0401,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1761,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1876,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1877,md:ngo_M00051,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0597,md:ngo_M00052,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0605,md:ngo_M00052,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1212,md:ngo_M00052,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0245,md:ngo_M00063,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0619,md:ngo_M00063,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1608,md:ngo_M00063,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1609,md:ngo_M00063,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0402,md:ngo_M00064,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0403,md:ngo_M00064,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1986,md:ngo_M00064,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2000,md:ngo_M00064,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2070,md:ngo_M00064,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0044,md:ngo_M00082,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0045,md:ngo_M00082,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0249,md:ngo_M00082,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0821,md:ngo_M00082,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2166,md:ngo_M00082,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2168,md:ngo_M00082,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1666,md:ngo_M00083,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1763,md:ngo_M00083,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1804,md:ngo_M00083,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2163,md:ngo_M00083,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0530,md:ngo_M00086,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1213,md:ngo_M00086,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0586,md:ngo_M00093,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1206,md:ngo_M00093,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1798,md:ngo_M00093,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0654,md:ngo_M00115,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1565,md:ngo_M00115,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1567,md:ngo_M00115,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1568,md:ngo_M00115,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2080,md:ngo_M00115,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0680,md:ngo_M00118,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1217,md:ngo_M00118,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1307,md:ngo_M00120,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1671,md:ngo_M00120,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2001,md:ngo_M00120,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2085,md:ngo_M00120,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0308,md:ngo_M00123,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0309,md:ngo_M00123,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0813,md:ngo_M00123,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1483,md:ngo_M00123,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0224,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0266,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0323,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0387,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0857,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1342,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1694,md:ngo_M00126,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0062,md:ngo_M00140,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0866,md:ngo_M00140,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1999,md:ngo_M00140,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1737,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1738,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1740,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1741,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1742,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1743,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1744,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1745,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1746,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1747,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1748,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1749,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1750,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1751,md:ngo_M00144,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0920,md:ngo_M00149,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0921,md:ngo_M00149,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0922,md:ngo_M00149,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0923,md:ngo_M00149,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2029,md:ngo_M00151,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2030,md:ngo_M00151,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2031,md:ngo_M00151,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1371,md:ngo_M00156,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1372,md:ngo_M00156,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1373,md:ngo_M00156,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1374,md:ngo_M00156,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2144,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2145,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2146,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2147,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2148,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2149,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2150,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2151,md:ngo_M00157,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0171,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0174,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0191,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0297,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0298,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0442,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0581,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0583,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0584,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0604,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0930,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0931,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1493,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1676,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1677,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1679,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1680,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1817,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1819,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1820,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1821,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1823,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO18231,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1824,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO18241,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1825,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1826,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO18261,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1827,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1828,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1829,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1830,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1831,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO18311,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1832,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1833,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1834,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1835,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1836,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1837,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1838,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1841,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1844,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1845,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1852,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1853,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1854,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1855,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1975,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2024,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2025,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2126,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2134,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2173,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2182,md:ngo_M00178,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1309,md:ngo_M00183,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1818,md:ngo_M00183,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1850,md:ngo_M00183,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1851,md:ngo_M00183,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0002,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0078,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0283,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0347,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0743,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0973,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1226,md:ngo_M00260,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0562,md:ngo_M00307,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0564,md:ngo_M00307,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0565,md:ngo_M00307,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0915,md:ngo_M00307,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0925,md:ngo_M00307,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0674,md:ngo_M00432,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0677,md:ngo_M00432,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0679,md:ngo_M00432,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0848,md:ngo_M00432,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0220,md:ngo_M00549,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0375,md:ngo_M00549,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0717,md:ngo_M00549,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0444,md:ngo_M00570,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0809,md:ngo_M00570,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1233,md:ngo_M00570,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1235,md:ngo_M00570,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1236,md:ngo_M00570,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1665,md:ngo_M00570,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1481,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1482,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1666,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1724,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1725,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1763,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1804,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO2163,md:ngo_M00572,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0214,md:ngo_M00579,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0977,md:ngo_M00579,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1521,md:ngo_M00579,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0332,md:ngo_M00793,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1897,md:ngo_M00793,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1898,md:ngo_M00793,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1898a,md:ngo_M00793,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO0219,md:ngo_M00844,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1232,md:ngo_M00844,ngo,Neisseria gonorrhoeae FA,485,
ngo:NGO1961,md:ngo_M00844,ngo,Neisseria gonorrhoeae FA,485,
bma:BMA0295.1,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA0298,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA0299,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA1449,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA1689,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA1832,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA2132,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA2350,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA2468,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA3208,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMAA0117,md:bma_M00001,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA0295.1,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA0298,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA1689,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA1832,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA2350,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA2468,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA3208,md:bma_M00002,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA0295.1,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA0299,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA0469,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA1689,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA1832,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA2350,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA2468,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA3042,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA3208,md:bma_M00003,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA1260,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA1449,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA1628,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA1629,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA1940,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA2130,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA2131,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA2469,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMAA0420,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMAA0535,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMAA1815,md:bma_M00004,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA3120,md:bma_M00005,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA2130,md:bma_M00006,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA2131,md:bma_M00006,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMAA0420,md:bma_M00006,bma,Burkholderia mallei ATCC 23344,13373,
bma:BMA1260,md:bma_M00007,bma,Burkholderia mallei ATCC 23344,13373,
